URUT,R101,R102,R105,R108,R301,R302,R303,R304,R305,JAMMULAI,MENITMULAI,JAMAKHIR,MENITAKHIR,R1501,R1502,R1503,R1504,R1505,R1506,R1507A,R1507B,R1507C,R1508A,R1508B,R1509,R1510,R1511A,R1511B,R1512A,R1512B,R1513,R1514,R1515,R1601,R1602IA,R1602IB,R1602IC,R1602ID,R1602IE,R1602IF,R1602II,R1603,R1604IK2,R1604IIK2,R1604IIIK2,R1604IK3,R1604IIK3,R1604IIIK3,R1604IK4,R1604IIK4,R1604IIIK4,R1605A,R1605B,R1605C,R1605D,R1605E,R1605F,R1605G,R1606,R1607IK2,R1607IK3,R1607iiK2,R1607iiK3,R1607iiiK2,R1607iiiK3,R1608A,R1608B,R1608C,R1608D,R1608E,R1609,R1610A,R1610B,R1610C,R1610D,R1610E,R1701A,R1701B,R1701C,R1701D,R1701E,R1701F,R1701G,R1701H,R1701I,R1701J,R1701K,R1801A,R1801B,R1801C,KABU,FWT_TAHUN,Sanitasi,Air,Lima.satu,Lima.dua,Lima.tiga,Enam.satu,Enam.dua,Enam.tiga,Tujuh.satu,Tujuh.dua,Tujuh.tiga,Delapan.satu,Delapan.dua,Delapan.tiga,Sembilan.satu,Sembilan.dua,Sembilan.tiga,Airlayak,R401,R403,R404,R405,R406A,R406B,R407,R408,R409,R410,R411,R412,R413,R504,R505,R506,R507,R508,R509,R510,R511A,R511B,R511C,R512,R513,R514,R515,R603,R604,R605,R606,R607,R608,R609,R610,R611,R612,R613,R614,R615,R616,R617,R618,R619,R620,R703,R704,R705,R706,R707,R708,R709A,R709B,R709C,R709D,R709E,R709F,R709G,R709H,R710,R711A,R711B,R711C,R711D,R711E,R711F,R711G,R711X,R803,R804A,R804B,R804C,R804D,R804E,R804F,R804G,R805,R806,R807,R808,R809,R810,R901,R902,R903A,R903B,R904A,R904B,R905,R906,R907A,R907B,R907C,R907D,R907E,R907F,R907G,R907H,R907I,R907J,R907K,R907L,R907M,R908,R909,R910,R911,R912,R913,R914,R915,R916,R917,R918,R919,R920,R921A,R921B,R921Bi,R921Bii,R922A,R922B,R922C,R922D,R922E,R922F,R922G,R922H,R922I,R922J,R1001A,R1001B,R1002A,R1002B,R1003A,R1003B,R1004A,R1004B,R1005,R1006,R1007A,R1007B,R1007C,R1007D,R1008A,R1008B,R1008C,R1008D,R1008E,R1008F,R1009A,R1009B,R1009C,R1009D,R1009E,R1009F,R1009G,R1009H,R1101A,R1101B,R1101C,R1101D,R1102,R1103,R1104,R1105A,R1105B,R1201A,R1201B,R1202A,R1202B,R1203,R1204A,R1204B,R1205,R1206A,R1206B,R1207,R1208A,R1208B,R1209A,R1209B,R1301,R1302A,R1302B,R1302C,R1303A,R1303B,R1303C,R1401,R1402,R1403,R1404,R1405,R1406,R1407,R1408,R1409
3.51090020889607E+017,35,10,2,7,5,2,3,3,1,13,22,14,45,2,1,130,4,1,6,5, ,3,6,2,1,3,6,2,6,2,1,1,9,1,0,1,0,0,0,0,400000,1,0,0,0,7.5,15000,3,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,1,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,1,1,1,3510,356.201080322266,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,6,1,2,5,10,4, , ,2, ,1,1, , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,3,55,35,10,1,1,2, , , , , , , , , , , , , , , ,1,1,1,1,4,1,3,1,4,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51090020889607E+017,35,10,2,7,5,2,3,3,1,13,22,14,45,2,1,130,4,1,6,5, ,3,6,2,1,3,6,2,6,2,1,1,9,1,0,1,0,0,0,0,400000,1,0,0,0,7.5,15000,3,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,1,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,1,1,1,3510,356.201080322266,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,5,6,1,2,5,10,4, , ,2, ,1,1, , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,3,55,35,10,1,1,2, , , , , , , , , , , , , , , ,1,1,1,1,4,1,3,1,4,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51090020889609E+017,35,10,2,9,3,1,2,2,1,11,5,12,41,1,1,81,4,1,2,1,2,1,6,2,2,3,6,2,6,2,5,1,9,5, , , , , , , ,5, , , , , , , , , ,1,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,1,5,5,5,1,1,6,3510,709.097229003906,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,1,1,11,10,4, , ,2, ,1,3, , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,1,51,35,10,1,1,5,1, , , , , , , , , , , , , , ,1,1,1,1,4,1,3,1,4,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51090020957604E+017,35,10,2,4,3,1,2,2,1,9,15,10,32,2,1,92,4,1,6,1,1,1,6,2,1,3,6,2,6,2,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,1,5,5,5,2,4, ,3510,576.173156738281,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,6,1,1,5,10,4, , ,1, ,1,3, , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,57,35,10,1,1,5,1, , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51090020962606E+017,35,10,2,6,4,1,3,3,1,15,0,16,30,1,1,99,4,1,6,2,1,1,5,1,2,3,5,1,5,1,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,1,5,5,5,1,1,9,3510,619.744262695313,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,11,4, , ,1, ,1,3, , , , , , , , , , , , , , ,1,1,1,7,35,5, , , , , , , , , , , , ,1,5, , ,5,5, , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,48,35,10,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51090021015607E+017,35,10,2,7,3,1,2,2,1,16,40,17,40,1,3,24,4,1,2,5, ,3,8,2,3,3,8,2,10, ,5,1,9,1,0,1,0,0,0,0,700000,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,1,1,3510,771.361145019531,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,3,1,1,3,11,4, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,1,0,0,0,0,0,0,0,5, , , , , , , , , , , , , ,2,48,35,10,1,1,2, , , , , , , , , , , , , , , ,1,1,1,1,3,1,3,1,4,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5109002101561E+017,35,10,2,10,3,1,2,2,1,19,0,19,55,1,3,24,4,3,2,5, ,3,8,2,3,3,8,2,10, ,5,1,9,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,1,5,5,5,1,2,1,3510,686.018920898438,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,3,1,2,10,10,4, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,52,35,10,1,1,2, , , , , , , , , , , , , , , ,1,1,1,1,4,1,3,1,4,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5109002109861E+017,35,10,2,10,3,1,2,2,1,10,10,11,27,2,3,42,4,1,6,2,1,1,8,2,1,2,8,2,6,2,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,5,5,5,5,1,1,1,3510,731.158264160156,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,3,1,2,6,12,2, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,5, , ,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,32,35,10,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51090021213606E+017,35,10,2,6,5,1,4,4,2,9,7,9,43,1,1,48,4,1,2,1,1,1,7,1,1,3,7,1,7,1,5,1,9,5, , , , , , , ,1,7,15000,1,0,0,0,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,1,1,5,5,5,3,2,9,3510,679.684936523438,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,5,6,1,2,11,10,4, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,5, , ,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,3,51,35,10,1,1,5,1, , , , , , , , , , , , , , ,1,1,1,1,4,1,3,1,4,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51090021213607E+017,35,10,2,7,5,1,4,3,1,13,16,14,5,1,1,60,4,1,6,1,1,3,6,2,1,3,6,2,6,2,1,1,4,5, , , , , , , ,1,7,15000,1,0,0,0,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,1,1,5,5,5,3,1,6,3510,696.219055175781,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,5,6,1,2,1,15,0, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,2,35,10,1,1,1, ,1,1,0,0,0,0,0,0,0,0,0,0,0,8, , , , , , , , , , , ,1,1,2,2,0,5,5,5,5,5,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5109002121361E+017,35,10,2,10,3,1,2,2,1,11,2,11,37,1,1,42,4,1,2,5, ,3,7,2,1,3,7,2,7,2,5,1,4,5, , , , , , , ,1,7,15000,1,0,0,0,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,1,5,5,5,1,2,5,3510,771.361145019531,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,3,3,1,1,4,11,3, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,4,5,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,47,35,10,1,1,5,5, , , , , , , , , , , , , , ,1,1,1,2,4,1,3,1,4,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51090021257609E+017,35,10,2,9,6,1,5,4,1,12,45,14,0,1,1,90,4,1,2,1,1,2,2, , ,1,5,1,5,1,1,1,4,1,0,0,1,0,0,0,400000,1,0,0,0,5,10000,1,0,0,0,5,1,5,5,5,5,5,1,1,250000,0,0,0,0,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,1,5,1,5,5,5,1,1,6,3510,832.015869140625,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,3,1,2,1,14,1, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,2,5,1, ,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,14,35,10,1,2,2, , , , , , , , , , , , , , , ,1,1,1,1,1,5, ,8, , ,5,1,1,13,0,13,1,5,5,5,5,1,1,1,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51090021342605E+017,35,10,2,5,3,1,2,1,0,9,15,10,34,1,1,90,4,1,6,1,1,2,6,2,1,3,6,2,6,2,1,1,4,5, , , , , , , ,1,5,10000,1,5,10000,1,5,10000,1,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,5,5,5,5,1,4, ,3510,257.908172607422,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,6,1,2,6,10,4, , ,1, ,1,1, , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,3,5,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,0,59,35,10,1,2,1, ,1,1,1,1,1,0,0,0,0,0,0,0,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5109002160861E+017,35,10,2,10,3,1,2,2,1,12,58,13,49,1,1,84,4,1,2,1,1,1,6,2,1,3,6,2,6,2,1,1,4,5, , , , , , , ,1,3,5000,1,0,0,0,3,5000,1,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,1,1,5,5,5,1,1,6,3510,686.018920898438,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,9,10,4, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,3,5,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,54,35,10,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51090021662603E+017,35,10,2,3,3,1,2,2,1,14,0,14,50,1,3,48,4,1,2,1,1,1,5,1,1,3,5,1,5,1,1,1,4,5, , , , , , , ,1,5,10000,1,0,0,0,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,1,5,5,5, , , , , ,5,1,5,5,5,5,1,1,5,5,5,1,2,3,3510,726.221801757813,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,3,10,4, , ,1, ,1,2, , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,4,5,1, ,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5, , , , , , , , , , , , , ,2,59,35,10,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51090021892603E+017,35,10,2,3,4,1,3,3,1,10,0,11,30,1,1,54,4,1,2,1,1,2,3, ,1,2,3, ,3, ,1,1,3,5, , , , , , , ,1,5,10000,1,0,0,0,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,1,1,5,5,5,5,5,1,5,5,5,1,1,3,3510,718.78759765625,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,1,1,3,13,1, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,4, , , , ,2,12,35,10,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , ,1,5,12,3,9,1,5,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51090021892606E+017,35,10,2,6,6,1,5,4,1,13,0,14,30,1,1,126,4,1,2,1,1,2,6,2,1,3,6,2,6,2,1,1,4,5, , , , , , , ,1,7,15000,1,0,0,0,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,1,1,5,5,5,4,2,9,3510,625.007934570313,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,6,6,1,1,6,12,2, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,3,33,35,10,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51090021997601E+017,35,10,2,1,4,1,3,2,1,13,0,13,43,1,1,54,4,1,2,1,1,1,7,2,1,3,7,2,7,2,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,5,1,5,5,5,1,1,3,3510,829.198669433594,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,4,3,1,1,7,14,0, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,1,0,0,0,0,5, , , , , , , , , , , , , ,2,7,35,10,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,0,5, , , , , , , , , , , ,1,1,7,6,1,1,5,1,5,1,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51090021997603E+017,35,10,2,3,3,1,2,2,1,12,0,12,35,1,1,48,4,1,6,5, ,3,6,2,1,3,6,2,10, ,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,1,5,1,5,5,5,1,3,1,3510,657.074645996094,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,4,14,0, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,10,35,10,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , ,1,1,10,10,0,1,1,1,5,1,5,5,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51090021997605E+017,35,10,2,5,3,1,2,2,1,15,30,16,30,1,1,48,4,1,6,5, ,3,6,2,1,3,6,2,6,2,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,5,1,5,5,5,1,1,1,3510,731.158264160156,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,4,13,1, , ,1, ,4, , , , , , , , , , , , , , , ,1,0,1,1,51,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,1,0,0,0,5, , , , , , , , , , , , , ,2,23,35,10,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , ,1,5,14,0,14,1,1,1,5,1,5,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51090021997606E+017,35,10,2,6,4,1,3,3,1,12,48,13,32,1,1,30,4,1,2,5, ,3,6,2,2,3,6,2,10, ,5,1,9,1,0,1,0,0,0,0,400000,1,0,0,0,0,0,0,4,8000,2,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,5,1,5,5,5,1,1,1,3510,937.701232910156,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,3,1,1,5,13,1, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,1,0,0,0,0,0,0,0,5, , , , , , , , , , , , , ,2,22,35,10,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , ,1,5,16,6,10,1,1,5,5,5,5,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51090021997608E+017,35,10,2,8,4,1,3,2,1,10,52,11,30,1,1,35,4,4,6,5, ,3,6,1,2,3,6,1,10, ,5,1,4,1,0,1,0,0,0,0,400000,1,7.5,13500,2,0,0,0,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,2,9,3510,639.229309082031,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,2,1,15,0, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,1,35,10,1,1,1, ,0,0,0,0,0,0,0,0,1,0,0,0,0,5, , , , , , , , , , , ,1,1,1,1,0,5,5,5,5,5,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51090022208601E+017,35,10,2,1,6,1,5,5,2,11,7,11,50,2,1,65,4,4,6,1,1,1,3, ,2,2,3, ,3, ,1,1,4,5, , , , , , , ,1,14,28000,2,0,0,0,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,1,1,5,5,5,1,1,6,3510,646.977233886719,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,1,2,6,14,0, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,5, , ,1, ,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5, , , , , , , , , , , , , ,5,9,35,10,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,0,5, , , , , , , , , , , ,1,1,9,3,6,1,5,5,5,5,1,5,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5109002220861E+017,35,10,2,10,3,1,2,2,1,10,0,10,21,1,1,48,4,1,6,5, ,5,3, ,1,2,3, ,3, ,1,1,4,5, , , , , , , ,1,7,14000,2,0,0,0,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,1,1,5,5,5,1,2,5,3510,731.158264160156,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,7,11,3, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,43,35,10,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51090022444601E+017,35,10,2,1,3,1,2,2,1,7,0,8,7,1,1,30,4,4,4,1,1,1,9,8,1,2,9,8,9,8,1,1,9,5, , , , , , , ,1,3,7000,1,3,7000,1,3,7000,1,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,1,5,5,5,1,3,1,3510,686.018920898438,1, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,3,11,4, , ,1, ,1,3, , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,1,5,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,48,35,10,1,1,2, , , , , , , , , , , , , , , ,1,1,1,2,3,1,1,8, , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51090022444606E+017,35,10,2,6,6,1,5,4,0,10,3,11,30,1,1,45,4,1,2,1,1,1,9,8,1,2,9,8,9,8,1,1,9,5, , , , , , , ,1,3,7000,1,0,0,0,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,5,1,5,5,5,3,3,5,3510,692.539123535156,1, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,1,2,3,12,3, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,1,0,0,0,0,5, , , , , , , , , , , , , ,0,36,35,10,1,1,5,5, , , , , , , , , , , , , , ,1,1,1,1,4,1,3,1,3,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
